id,archivo_origen,offset_inicio,offset_fin,longitud_original_bytes,texto_original,texto_traducido,notas,estado
sys_00224,sys.bin,169332,185778,16446,  <3000> <4000> <4080>   ``<0300>`<4000>                                                                <00A0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0A00>                                                          3<0A00>  5<0A00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  K<0400>                                                          ;<0200>  ;<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0A00>  [<0A00>  <0050>   <0070>                                                   [<0A00>  [<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00A0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0A00>                                                          3<0A00>  5<0A00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  K<0400>                                                          ;<0200>  ;<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0A00>  [<0A00>  <0050>   <0070>                                                   [<0A00>  [<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00A0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0A00>                                                          3<0A00>  5<0A00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  K<0400>                                                          ;<0200>  ;<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0A00>  [<0A00>  <0050>   <0070>                                                   [<0A00>  [<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00A0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0A00>                                                          3<0A00>  5<0A00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  K<0400>                                                          ;<0200>  ;<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0A00>  [<0A00>  <0050>   <0070>                                                   [<0A00>  [<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00A0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0A00>                                                          3<0A00>  5<0A00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  K<0400>                                                          ;<0200>  ;<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0A00>  [<0A00>  <0050>   <0070>                                                   [<0A00>  [<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00A0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0A00>                                                          3<0A00>  5<0A00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  K<0400>                                                          ;<0200>  ;<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0A00>  [<0A00>  <0050>   <0070>                                                   [<0A00>  [<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00A0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0A00>                                                          3<0A00>  5<0A00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  K<0400>                                                          ;<0200>  ;<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0A00>  [<0A00>  <0050>   <0070>                                                   [<0A00>  [<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00A0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0A00>                                                          3<0A00>  5<0A00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  K<0400>                                                          ;<0200>  ;<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0A00>  [<0A00>  <0050>   <0070>                                                   [<0A00>  [<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                   <0052><5400>  <0052><4400>  ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00225,sys.bin,186430,186446,16, Y<3800>'<3D00>Z<2800>7,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00226,sys.bin,186558,186574,16, [<2800>8<2C00>[<2600>H,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00227,sys.bin,188064,188226,162,                 Q<5F00>  <F00F><F00F>  Q<5F00>  <F00F><F00F>  Q<5F00>  <F00F><F00F>  Q<5F00>  <F00F><F00F>  Q<5F00>  <F00F><F00F>  Q<5F00>  <F00F><F00F>                 !,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00228,sys.bin,188320,188374,54,                V<2F00>V<0F00><70AF> <FDF6><0F00>A<7F00>[,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00229,sys.bin,188648,188824,176, <FA0C><FA0C> Z<09F2><DFAF>  <E2BF><FF02> Z<0980><FF2F>  <50FF><6F00> Z<0920><FF0D>  ^<2F00>             <0068><0400>      *<EF00>      <0078><4400>      )<8F00>      <6027><2200>   <0070>  <70FC><9E02>   ]<0D00> ,,baja densidad de texto (posible mezcla con datos),revisar
sys_00230,sys.bin,189056,189218,162, <40A9><9B27>  <50A9><9A26>          Q<5F00>  <F00F><F00F>  Q<5F00>  <F00F><F00F>  Q<5F00>  <F00F><F00F>  Q<5F00>  <F00F><F00F>  Q<5F00>  <F00F><F00F>                         !,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00231,sys.bin,189376,189474,98, <70DF><FF02> <0020><FFFF>Q<0F00> <00FF><BF00>  <FDBF>Q<0F00> [<6F00>  <F97F>Q<0F00>                        Z,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00232,sys.bin,190190,190278,88,<FF0F>Q<2559>  <00B0><3B02>  Q<0500>  <30FA><0500>  !<0400>  <405C>             <0073> <400C><700A>  <00A3><0500>\,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00233,sys.bin,191360,191448,88,    <0052>           V   <500F><900B>  V<0400>  <500F><9009>  V<BF05>  <500F><9009><FFFF><FF0C>V<923E>  ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00234,sys.bin,191456,191586,130,V    <F805>  V   U<6E00>  <0052>   <0030>             <C4F4> *     <F5F4> *<0300>    <F5F5><700D>Z<AF03>    <D7F5><F70A>*<A30D>   ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00235,sys.bin,192288,192848,560,                                                 <0050><0400>  <0060><0400>  W<5F00>  W<3F00>                                                  <0060><0400>  <0060><0300>  W<3F00>  Y<3F00>                                                  <0060><0200>  <0080><0200>  [<3E00>  [<2D00>                                                  <0080><0200>  <0080><0200>  [<0D00>  [<0D00>           !<8900>    <F9FF><FF9F>Q<FE04>    ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00236,sys.bin,193272,193824,552,                     3<2B00>  3<0A00>                                                          3<0A00>  5<0A00>                                                          U<0A00>  U<0800>                                                          U<0700>  V<0700>                                                         ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00237,sys.bin,194260,194308,48,  <407F>V<0900><F705>]   <E008>V<0900><800E>]<00FF><FFC8><0C00><E700>V<9B98><077D>]P,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00238,sys.bin,194314,194352,38,V<FFFF><0CA8>]<009F>!<0C00><5C00>V<5A55><04B5> <0054><3400>  <0054><3400> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00239,sys.bin,195242,195252,10,V<0900>(]P,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00240,sys.bin,196382,196618,236,                       <0032>  Q<0C00>   \<0500> Q<0C00>   <A0AF>  Q<0C00>   <FA2D>  Q<0C00>  <00A0><DF02>  Q<0C00>  X<2D00>                <2200>      <0020><5C00>Q<0C00>    E<5F00>Q<0C00>    <40FE><5F00>Q<0C00>    <F4BE><5F00>Q<0C00>   ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00241,sys.bin,196722,196800,78, <0040><0400>U<0C00>Y<0A00>    V<0600>Q<0C00>    V<0500>Q<0C00>                ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00242,sys.bin,196808,197024,216,    Z<0500>Q<0C00>    Z<0500>Q<0C00>    Z<0500>Q<0C00>    Z<0500>Q<0C00> <0080><0200> Z<0500>Q<0C00> [<0D00>                                                  <0070>   <0072>   ]<0D00>  ^<0B00> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00243,sys.bin,197338,197470,132,<FF2F>   <FFFF><FFFF><0900><0040><FF09>       <FF03>       <4400>           Q<0C00>  <70DF><0200>  Q<0C00>  <F73F>   Q<0C00> <0040><FF04>  V<FFFF><FFFF><5F00>U<FFFF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00244,sys.bin,197616,197736,120,                            V<0500>Q<0C00>    V<0500>Q<0C00> 3<0700> V<0500>Q<0C00> W<0D00> V<0500>Q<0C00> <0060><0200> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00245,sys.bin,197744,197826,82,                        Z<0500>Q<0C00> V<0700> V<0A00>X<0A00>    A,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00246,sys.bin,197832,202256,4424,    <0040><FFBF><FF7F>      <82CB><8C03>                              X<0700>  X<0600>                                                                                                          <0020><0800>  <0020><0800>  1<AF00>  1<AF00>                                                  <0020><0700>  <0020><0600>  4<AF00>  T<9F00>                                                  <0040><0600>  <0040><0600>  T<7F00>  T<6F00>                                                  <0040><0600>  <0040><0400>  U<6F00>  W<6F00>                                                  <0050><0400>  <0060><0400>  W<4F00>  W<3F00>                                                  <0060><0400>  <0060><0300>  W<3F00>  Y<3F00>                                                  <0060><0200>  <0080><0200>  [<3E00>  [<0D00>                                                  <0080><0200>  <0080><0200>  [<0D00>  [<0D00>  <0070><4F00>  <0070><4F00>                                                          <0090><4F00>  <00A0><4E00>                                                          <00A0><3D00>  <00A0><2D00>                                                          <00A2><2D00>  #<2D00>                                                          3<2B00>  3<0A00>                                                          3<0A00>  5<0A00>                                                          U<0A00>  U<0700>                                                          U<0700>  V<0700>                                                                                                          <0020><0800>  <0020><0800>  1<AF00>  1<AF00>                                                  <0020><0700>  <0020><0600>  4<AF00>  T<9F00>                                                  <0040><0600>  <0040><0600>  T<7F00>  T<6F00>                                                  <0040><0600>  <0040><0400>  U<6F00>  W<6F00>                                                  <0050><0400>  <0060><0400>  W<4F00>  W<3F00>                                                  <0060><0400>  <0060><0300>  W<3F00>  Y<3F00>                                                  <0060><0200>  <0080><0200>  [<3E00>  [<0D00>                                                  <0080><0200>  <0080><0200>  [<0D00>  [<0D00>  <0070><4F00>  <0070><4F00>                                                          <0090><4F00>  <00A0><4E00>                                                          <00A0><3D00>  <00A0><2D00>                                                          <00A2><2D00>  #<2D00>                                                          3<2B00>  3<0A00>                                                          3<0A00>  5<0A00>                                                          U<0A00>  U<0700>                                                          U<0700>  V<0700>                                                         <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>       <FF0F><FF0F><FF1F><FF2F><FF3F><FF4F><FF5F><FF6F><FF7F><FF8F><FF9F><FFBF><FFCF><FFDF><FFEF><FFFF>,,baja densidad de texto (posible mezcla con datos),revisar
sys_00247,sys.bin,202340,204288,1948,  <3000> <4000> <4007>   ``<0300>`<4000>                                I<DF04>  <0070><6C00>  <90BF><F82F>  <10FB><8F00>  <F10C><40AF>  <10CE><8F00>  <F407>/  <0040><8F00>  <F404>]  <0040><8F00>                          I<EF08>  <10FA><DF07>  <90BF><C88F>  <D09F><D64F>  <F00C>0  <7005><408F>  <0002><60AF>  <0041><D52F>  <0040><FC1D>  U<FF0A>                           <C406>  <90CC><CC3C>  <0020><FF08>  <C08E><8828>  2<FF08>  <E00C>   \<F308>  <F0AC><DF08>  <806F><F008>  <F0DF><B68F>                          I<EF08>  <C0CC><CCCC>  <90BF><969F>  <8088><D8BF>  <F10B>'   <F30C>  <F4B9><CC06>   <FD01>  <F4AF><C88F>  <0060><6F00>                          <20FA><DF08>  <30FB><BF03>  <E07F><B46F>  <F27F><E62F>  <F009><008F>  <F705><20AF>  <D09F><B55F>  <F804>0  <80FF><FF3E>  <F35D><B4CF>                                      <0020><1400>      <0080><4F00>      <0040><2800>                                                                          <F405>M  <0040><8F00>  <F30A><10BF>  <0040><8F00>  <D06F><A16F>  <0040><8F00>  <30FE><FF09>  <0040><8F00>  <0040><2400>   <0400>                          [<6E00>   <828F>  <80AF>   <6101>0  <F04F><4434>  <F42B><81AF>  <F0FF><FFCF>  <90FF><FF1D>      <0041><3400>                          <F509><F008>  <4006>?  <F8FF><FFFF><0400> <4002>N  <4244><F44A>` <F33D><71AF>   <F008>  <60FF><FF1C>   <4000>  <0040><3400>                          <F408>_  1<0F00>  <F307>]  S<0A00>  <E04F><70BF>  V<0600>  <30FE><FF1D>  Y<0400>  <0030><3400>  <0040>                           <F42C><50EF>  <60FE><EFCE>  <F804>]  <3001><10AF>  <F42D><60EF>  <F46F><A14F>  <80FF><FF3E>  <90FF><FF09>  <0041><3400>  <0041><1400>                                      <0060><3C00>   <C603>  <0080><4F00>   <F804>                                                       <603C>       <804F>       <201E>       <1005>                     <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>       <FF0F><FF1F><FF2F><FF3F><FF4F><FF5F><FF6F><FF7F><FF8F><FF9F><FFAF><FFBF><FFCF><FFDF><FFEF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00248,sys.bin,204372,204456,84,  <3000> <4000> <4006>   ``<0300>`<4000>                       <0020>`  ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00249,sys.bin,204792,204896,104,                            T<0900><700F>     Y<0D00><700F>     -<2F00><700F> Q <F0FF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00250,sys.bin,205704,205732,28,T<0C00>A<0300><F0FF><FFFF><B7D7><B8B7>Z<3F00>C <00FF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00251,sys.bin,205884,206064,180,  <00BB> Q<0300>Q<0700>  <0055> Q<0300>!<0500>      !`      <0010>   <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>       <FF0F><FF1F><FF2F><FF3F><FF4F><FF5F><FF6F><FF7F><FF8F><FF9F><FFAF><FFBF><FFCF><FFDF><FFEF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00252,sys.bin,207976,208096,120,    <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>       <0F0D><FF0F><FF1F><FF2F><FF3F><FF5F><FF6F><FF7F><FF8F><FF9F><FFAF><FFBF><FFCF><FFDF><FFEF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00253,sys.bin,208952,209074,122,                    <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>       <FF0F>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00254,sys.bin,209464,209568,104,    <FFFF><FFE1><3EFF><FFFF>    <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>       ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00255,sys.bin,210016,210112,96, <E0EE> <EC06><C00D>M<0470><2EE9> <E0EE> <EC06><C00D>M<0460><3EE6> <E0EE> <EC06><C00D>M<0460><2EEB> <E0EE> <EC06><C00D>M<0460><2EE9> <E0EE> <EC06><C00D>M<0460><2EC2>        ,,baja densidad de texto (posible mezcla con datos),revisar
sys_00256,sys.bin,210214,210322,108,             <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>       <FF0F>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00257,sys.bin,211840,212096,256,<FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><AAAA><AAAA>      <BBBB><BBBB>      <CCCC><CCCC>      <DDDD><DDDD>      <EEEE><EEEE>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>       ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00258,sys.bin,212212,212354,142,  <3000> <4000> <4001>   ``<0300>`<4000>                               A  <0E00>    O<0E00>A<EE00>    <E0EE><EE00>O<EE0E>    O,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00259,sys.bin,212376,212624,248,     <EEEE><EEEE>      <E0EE><EE0E>      O<EE00>      A<0E00>                                     <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>       <FF0F>QQQQQQQQQQQQQ<88F8><FF0F>,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00260,sys.bin,229968,230166,198,<FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><0500> <9000> <9000> <1000> <3000> <0300> <1000>`<2000><1000>`<0200>  <3000> <4000> <8000>   <0200>`<0300>`<4000>        <00FF> - <00FF> <00FF> <00FF> <00FF> <00FF> <00FF> <00FF> <00FF> <00FF> <00FF> <00FF> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00261,sys.bin,230260,230306,46,  <3000> <4000> <C026>   ``<0300>`<4000>       A,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00262,sys.bin,240134,240294,160,"             <0500> <9000> <9000> <1000> <3000> <0300> <1000>`<2000><1000>`<0200>  <3000> <4000> <8000>   <0200>`<0300>`<4000>       <FFFF><FF00> <00B3> <00B5> <00B6> <00BC> <00BD> "" # <00FF> <00FF> <00FF> <00FF> <00FF> ",,carácter repetido dominante (probable relleno gráfico),revisar
sys_00263,sys.bin,240388,240500,112,  <3000> <4000> <4018>   ``<0300>`<4000>                 <3000>       <3600>  !   <0080><0C00>  <C0C0><C000>  ),,carácter repetido dominante (probable relleno gráfico),revisar
sys_00264,sys.bin,240880,240898,18,-<CC8B><0300> -<0800>)<CC00>-,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00265,sys.bin,242422,242580,158, !<03C3><CC3C> -<CCCC><CC8A>  <30CC><CC6C>                                     -<CC05>    <0090><CC00>-<CC3B>    *<CC00>-<CC9C>    <80CC><8C00>)<CCCC><0700>   ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00266,sys.bin,242608,242714,106,              <5000> <006A>   <0090> <C305> '<3B00>  )<0500><C70A> <00B0><CC06>  -<ACB8><CC3C> <0030><CCBC>  -<CCCC><CC8C>  <C6CC>  +,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00267,sys.bin,243120,243338,218,        <0030><3C00>  <0080><0300>  !<CC03>  <00A0><3C00>  <0090><CC3C>   <CA03>   <CACC><0300>  <A03C><5008>  <CCCC><3C00>  +<C38C>  <C6CC><CC03>  -<3CCC><0800> <60CC><CC3C>  $<CCC3><8C00>                             <90CC><CC0B>  -!<0C00> <CCCC><9BC9>  <C0CC>-<0C00>!,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00268,sys.bin,244048,244154,106,  <C8CC><CC00> (<CC0C><BC00>  !<CC00>  <CA0C>   !<CC00>  <CB0C>   !<CC00>                     '<CBCC><0300> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00269,sys.bin,244160,244272,112,  <90CC><3B00>  <C6CC>   *<8C00>  <CC3C>   +<8C00>  <80CC><0300>  <A0CC><3A00>  -<0A00>  <C5BC><0300>  -<0C00>  <503B>   -<0C00>        ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00270,sys.bin,244470,244642,172,"  <C0CC><CC00>  <B9BC><5900>  <C0CC><CC00>                                   <0037>  <C0CC><CC0C>   <00AC>  <C0CC><CC0C>  <0098>-<0300> '<6C00>  ,<BACC><0B00> <C0CC><CC0C>  ,<CCCC><8C00> <CCCC><CCCC>  ",,carácter repetido dominante (probable relleno gráfico),revisar
sys_00271,sys.bin,244840,244890,50," <C06C><CC00>  )<9BB9><8C00> <CC66><C60C>  ,<0990><BC00>!<ACAA><AACC>  ,<0990><BC00>-",,carácter repetido dominante (probable relleno gráfico),revisar
sys_00272,sys.bin,245992,246658,666, <C0CC><CB0C>  <C9CC><CC9C>  -<CC00>  <60B9><9B06>  !<0C00>                                                                                                                                                                                                                                                                                 <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>       <FF0F>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00273,sys.bin,246676,246688,12,1AQQQ<FF0F>,,baja densidad de texto (posible mezcla con datos),revisar
sys_00274,sys.bin,246772,247184,412,  <3000> <4000> <4001>   ``<0300>`<4000>       <E0FF><FFFF><FFFF><FF0E>    <FEFF><FFFF><FFFF><FFEF>    <FFFF><FFFF><FFFF><FFFF>    <FFFF><FFFF><FFFF><FFFF>    <FFFF><FFFF><FFFF><FFFF>    <FFFF><FFFF><FFFF><FFFF>    <FFFF><FFFF><FFFF><FFFF>    <FFFF><FFFF><FFFF><FFFF>    <FFFF><FFFF><FFFF><FFFF>    <FFFF><FFFF><FFFF><FFFF>    <FFFF><FFFF><FFFF><FFFF>    <FFFF><FFFF><FFFF><FFFF>    <FFFF><FFFF><FFFF><FFFF>    <FFFF><FFFF><FFFF><FFFF>    <FEFF><FFFF><FFFF><FFEF>    <E0FF><FFFF><FFFF><FF0E>    <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>       <FF0F>QQQQQQQQQQQQ<FF0F><FF5F><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00275,sys.bin,247268,247388,120,  <3000> <4000> <4004>   ``<0300>`<4000>                <00FF><0F00>  <00FF><FF00> Q<FFFF><FFFF> <00FF><FFFF><FFFF> <F0FF><FFFF><FFFF><FF00>^<FFFF><FFFF><FF00>;<FEFF><FFDE><0C00><00B0><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00276,sys.bin,247414,247650,236,  <BACC><CCCC>  <AABA><CC0C>  <AACC><CC0C>              <F0FF><0F00> Q<FFFF><FFFF> Q<FFFF><FFFF><0F00>Q<FFFF><FFFF> <F0FF><FFFF><FFFF><0D00>Q<FFFF><FFFF> ><EEFF><FFBF>  <DDDD><DD0D> !<CCCC><DDAB>  <DDDD><DD0D> !<CCCC><BC0A>  <D0DD><DD00>  <CCCC><AC0A>          <00FF><0F00>  <00FF><FF00> Q<FFFF><FFFF> <00FF><FFFF><FFFF> <F0FF><FFFF><FFFF><FF00>^<FFFF><FFFF><FF00>=<FEFF><FFDE><0A00>1<FFFF><EFDE><0D00>-,,,pendiente
sys_00277,sys.bin,247656,247784,128,!<DCAB><AAAA> !<CCBC><AAAA>  <BCAA><AAAA>  <CCBC><AA0A>  <CCAA><AA0A>              <F0FF><0F00> Q<FFFF><FFFF> Q<FFFF><FFFF><0F00>Q<FFFF><FFFF> <F0FF><FFFF><FFFF><0D00>Q<FFFF><FFFF> ><EEFF><FFDF>  <9999><9909> ,,,pendiente
sys_00278,sys.bin,247822,248450,628,  <AABA><CC0C>  <A0CC><CC0C>  <A0BA><CC00>  <A0CB><CC00>  <00BA><0C00>  +<0C00>  <00BA><0C00>  +<0C00>  <00B0>   <00B0>                           <D0DD><DD00>  <CCCC><AC00>  ><0D00>  <C0CC><AB00>  ><0D00>  -<0A00>  1   -<0A00>  1   <00B0>                           <CCBC><AA0A>  <C0AB><AA0A>  <C0BC><AA00>  <C0AB><AA00>  <00BC><0A00>  <00AC><0A00>  <00BC><0A00>  <00AC><0A00>  <00B0>   <00A0>                           <9099><9900>  <AAAA><CB00>  <0099><0900>  <A0AA><CB00>  <0099><0900>  <A0AA><0C00>  <0090>   <00AA><0C00>  <0090>   <00A0>                          <0500> <9000> <9000> <1000> <3000> <0300> <1000>`<2000><1000>`<0200>  <3000> <4000> <8000>   <0200>`<0300>`<4000>          <00FF> <00FF> <00FF> <00FF> <00FF> <00FF> <00FF> ,,baja densidad de texto (posible mezcla con datos),revisar
sys_00279,sys.bin,248492,248612,120,  <0200> <4C81> <1000> <1000> <0300> <F080> <1000> <1000> <0500> <9000> <9000> <1000> <3000> <0300> <1000>`<2000><1000>`<0200>  <3000> <4000> <8000>   <0200>`<0300>`<4000>         ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00280,sys.bin,248704,248882,178,`<0200>  <3000> <4000> <4080>   ``<0300>`<4000>                                                                        ,,sin palabras reconocibles (probable gráfico/opcode),revisar
